,Unnamed: 0,count,hate_speech,offensive_language,neither,class,text,has_toxicity,clean_text
3493,17456,3,0,3,0,1,RT @RealScoZayy_NNF: Just barrass Meez ctfu um zoned out wit my fro out while um hitin hoes from da back #comebacktoreality,1,rt just barrass meez ctfu um zoned out wit my fro out while um hitin hoes from da back comebacktoreality
3494,20947,3,0,0,3,2,Really tempted to let out the redneck side of my drink a lot of beer and sing some country karaoke..,0,really tempted to let out the redneck side of my drink a lot of beer and sing some country karaoke..
3495,23471,3,1,2,0,1,Would've liked some more backup but I can handle myself against a gang of retards.,1,would've liked some more backup but i can handle myself against a gang of retards.
3496,2908,3,0,0,3,2,@ChickenColeman if McCoy wasn't trash that's a TD,0,if mccoy wasn't trash that's a td
3497,23308,3,1,2,0,1,Who's ready for nigger spam?,1,who's ready for nigger spam?
3498,11584,3,0,0,3,2,I'm in my bed like half asleep and stuff. But I really want that Oreo coffee coolatta.,0,i'm in my bed like half asleep and stuff. but i really want that oreo coffee coolatta.
3499,11703,6,0,0,6,2,I'm the biggest redskins dam right now if they get this stop,0,i'm the biggest redskins dam right now if they get this stop
3500,7908,3,0,0,3,2,Always thought golden Oreos were the same as original Oreos but oh my god I just climaxed,0,always thought golden oreos were the same as original oreos but oh my god i just climaxed
3501,25145,3,0,0,3,2,"under my windoowww &#8220;@brettcanfly: Bleaching your teeth, smiling flash, talking trash, under your breath&#8221;",0,"under my windoowww 8220 bleaching your teeth, smiling flash, talking trash, under your breath8221"
3502,10104,3,3,0,0,0,Hitler didn't finish it. Can u. If a nigger ur Jew confronts u in the street what then.,1,hitler didn't finish it. can u. if a nigger ur jew confronts u in the street what then.
3503,24227,3,0,0,3,2,"cut up porkchop, canned pinto beans, a small can of carrots, can of corn, celery, a potato. cayenne powder + crushed red pepper",0,"cut up porkchop, canned pinto beans, a small can of carrots, can of corn, celery, a potato. cayenne powder crushed red pepper"
3504,18688,3,0,3,0,1,RT @_FreeMax_: &#128514;&#128514;&#128514;&#128557; skitdaddle wit that shit hoe http://t.co/BXsLCSHjHE,1,rt 128514128514128514128557 skitdaddle wit that shit hoe
3505,14521,3,0,0,3,2,RT @Anastacia_Cole: I like being Asian and all but it's a struggle having squinty eyes in every picture,0,rt i like being asian and all but it's a struggle having squinty eyes in every picture
3506,15734,3,0,1,2,2,RT @GossipCop: Charlie Sheen SLAMS Rihanna For Rejecting His Fiancee: You&#8217;re A Rude &#8220;Idiot&#8221; With Bad Wig http://t.co/NChn9cRLCj,0,rt charlie sheen slams rihanna for rejecting his fiancee you8217re a rude 8220idiot8221 with bad wig
3507,7409,3,0,3,0,1,@trix2343 I have something that you don't bitch. Always remember that.,1,i have something that you don't bitch. always remember that.
3508,8133,6,0,6,0,1,Bad bitches an good weed,1,bad bitches an good weed
3509,23832,3,0,3,0,1,You know how these hoes be! http://t.co/EdHIfNsrfR,1,you know how these hoes be!
3510,20820,3,0,0,3,2,RT @xenakix2243: Feeling the crisp fall wind spinning around me and watching the colorful leaves fall like rainbow colored raindrops slowly&#8230;,0,rt feeling the crisp fall wind spinning around me and watching the colorful leaves fall like rainbow colored raindrops slowly8230
3511,8226,3,0,0,3,2,Best of luck to Tino 'The Bambino' Martinez in Miami (your legacy is saved LOL) #Marlins #Yankees #RedSox #MLB,0,best of luck to tino 'the bambino' martinez in miami your legacy is saved lol marlins yankees redsox mlb
3512,8660,3,0,0,3,2,Charlie Jacobs got confused about the ice bucket challenge and instead dumped a bucket of diamonds on his head.,0,charlie jacobs got confused about the ice bucket challenge and instead dumped a bucket of diamonds on his head.
3513,18939,3,0,3,0,1,RT @alec_tiano: @Vinnyrants Happy birthday fag boy,1,rt happy birthday fag boy
3514,17899,3,0,0,3,2,RT @Swizzzy: Peeps are trash.. Marsh mellows in general are trash,0,rt peeps are trash.. marsh mellows in general are trash
3515,16528,3,0,3,0,1,RT @LeBronVuitton: I'm not lickin that mini fro bitch&#128530;,1,rt i'm not lickin that mini fro bitch128530
3516,4968,3,0,1,2,2,@TNKidsFoodPorn @Oreo ..............&#128530;,0,..............128530
3517,2117,3,0,2,1,1,' It's just me ? Or do you NOT want nobody else Texting/Inboxing/Kiking/DMing/Snapchatting/Emailing/ Yo girl or niggah ?,1,' it's just me ? or do you not want nobody else textinginboxingkikingdmingsnapchattingemailing yo girl or niggah ?
3518,16667,3,0,3,0,1,RT @Lpietrantonio: Iggy got a fat ass but other than the bitch look like a flounder fish,1,rt iggy got a fat ass but other than the bitch look like a flounder fish
3519,12149,3,0,1,2,2,Is Hillary the &#8216;dodo bird&#8217; candidate? http://t.co/3FyoSi28Jm via @worldnetdaily,0,is hillary the 8216dodo bird8217 candidate? via
3520,687,3,0,0,3,2,#BlessJesus Amos 5:10 There are those who hate the one who upholds justice in court and detest the one who tells the truth.,0,blessjesus amos 510 there are those who hate the one who upholds justice in court and detest the one who tells the truth.
3521,8577,3,0,3,0,1,Can't keep a shallow bitch if ya pockets ain't deep.,1,can't keep a shallow bitch if ya pockets ain't deep.
3522,860,3,0,0,3,2,#iubb #1 suiting up again tonight! #Indiana #IU #ncaa #hoosierdaddy #HoosierNation #hoosiers,0,iubb 1 suiting up again tonight! indiana iu ncaa hoosierdaddy hoosiernation hoosiers
3523,14685,3,1,2,0,1,RT @BeeMsPerfect: Why y'all ain't tell me young thug nails look better then mine ? lol fckin faggot,1,rt why y'all ain't tell me young thug nails look better then mine ? lol fckin faggot
3524,12257,3,0,3,0,1,"It's lame that you can buy clothes that look like real military clothing.
If you wear it I will make fun of you.
You're a 4 star bitch.",1,it's lame that you can buy clothes that look like real military clothing. if you wear it i will make fun of you. you're a 4 star bitch.
3525,21291,3,1,2,0,1,"Shyyyyyt, 12 hours ain't no hoe... &#171;@_SHAYALICIOUS_ This fulltime..12/hr plus overtime and benefits sounds real good to me&#187;",1,"shyyyyyt, 12 hours ain't no hoe... 171 this fulltime..12hr plus overtime and benefits sounds real good to me187"
3526,5548,3,0,3,0,1,@_bradleey SAME&#128530; like bitch it's the struggles to use the stairs let ppl get on &#128074;,1,same128530 like bitch it's the struggles to use the stairs let ppl get on 128074
3527,23172,3,0,1,2,2,When did it become cool to ne stupid? This teabagger debate is slim on facts at best.,0,when did it become cool to ne stupid? this teabagger debate is slim on facts at best.
3528,24960,3,0,0,3,2,somebody take these Oreos away from me before I eat the whole pack,0,somebody take these oreos away from me before i eat the whole pack
3529,20466,3,0,0,3,2,"RT @skullmandible: Now Call Down Your Dark and Your Cold and Be Damned, Charlie Brown",0,"rt now call down your dark and your cold and be damned, charlie brown"
3530,12623,3,1,2,0,1,"Lame niggaz wait in line, wait for bitches, wait to create, wait for someone else to do shit for them.",1,"lame niggaz wait in line, wait for bitches, wait to create, wait for someone else to do shit for them."
3531,20903,3,1,2,0,1,"RT, If You Agree!
#NorthKorea says #barackobama looks like;
""A monkey, who belongs in an African zoo"" 
ROFL! http://t.co/tooV1uty6h",1,"rt, if you agree! northkorea says barackobama looks like ""a monkey, who belongs in an african zoo"" rofl!"
3532,2926,3,1,2,0,1,"@Chrisworldpeace So I guess that makes us blacks double niggers, huh?",1,"so i guess that makes us blacks double niggers, huh?"
3533,5514,3,1,2,0,1,@_TheCrownedHead &#128548;&#128514;&#128514;&#128514;&#128514; bitch,1,128548128514128514128514128514 bitch
3534,10382,3,0,3,0,1,I can't STAND an ex that won't let go like bitch get a life ain't nobody stuntin yo ass&#128553;,1,i can't stand an ex that won't let go like bitch get a life ain't nobody stuntin yo ass128553
3535,4977,6,0,6,0,1,@T_FLYE lmaoooo I know Taylor in Brazil eating that overseas pussy,1,lmaoooo i know taylor in brazil eating that overseas pussy
3536,4224,3,0,0,3,2,@MidwestXPride have her learn the first 30 seconds of Flesh and the Power it Holds- Death. That riff would be cool for a bird to do lol,0,have her learn the first 30 seconds of flesh and the power it holds- death. that riff would be cool for a bird to do lol
3537,15873,3,0,3,0,1,RT @HoldMyCrown_23: &#8220;@daniellurrr: damn these bitches in middle school look grown af in these nudes&#128563;&#8221;,1,rt 8220 damn these bitches in middle school look grown af in these nudes1285638221
3538,14550,3,0,3,0,1,RT @AntzInHerPantz: This what y'all hoes want? &#128528;&#128528;&#128528;&#128528;&#128528; https://t.co/tAGjue7mr7,1,rt this what y'all hoes want? 128528128528128528128528128528
3539,22429,6,0,6,0,1,This bitch has two jobs and is starting school on the 26th. #fuckwhatyouheard,1,this bitch has two jobs and is starting school on the 26th. fuckwhatyouheard
3540,9216,3,0,1,2,2,"Even though Lil Wayne's music has turned into trash, No Ceilings and I Am Not A Human Being will always be my favorites.",0,"even though lil wayne's music has turned into trash, no ceilings and i am not a human being will always be my favorites."
3541,19385,3,0,3,0,1,RT @emilyBOOMBOOM: Its 3am. And your man is with his other bitch. A computer. And you really cannot fucking compete.,1,rt its 3am. and your man is with his other bitch. a computer. and you really cannot fucking compete.
3542,7273,3,0,0,3,2,@sportswatch time to dump another diet coke in the trash,0,time to dump another diet coke in the trash
3543,18650,6,1,5,0,1,RT @_BeautifulKeezy: &#8220;@100046729: &#8220;@_BeautifulKeezy: where tf lyssa toilet mouth ass ? &#128064;&#128530;&#8221; wassup&#8221;you be twatching hoe &#128514;&#128514;,1,rt 8220 8220 where tf lyssa toilet mouth ass ? 1280641285308221 wassup8221you be twatching hoe 128514128514
3544,9082,3,0,3,0,1,"Dont you talk when im talking, you better mute it hoe",1,"dont you talk when im talking, you better mute it hoe"
3545,6083,3,0,0,3,2,"@elchavaloko @Buckm00se yeah sorry monkey team just keeps kicking ppl, waiting for muh pizza",0,"yeah sorry monkey team just keeps kicking ppl, waiting for muh pizza"
3546,23705,3,0,3,0,1,You a hoe if you take a taxi to the club,1,you a hoe if you take a taxi to the club
3547,19291,3,0,3,0,1,"RT @degg: *slow rap voice* that bitch can suck my dick
*faster rapping voice* that bitch can suck my dick",1,rt slow rap voice that bitch can suck my dick faster rapping voice that bitch can suck my dick
3548,12734,3,0,3,0,1,Like bitch that aint even attractive Smh,1,like bitch that aint even attractive smh
3549,5345,3,0,3,0,1,@YFN_NESHA I'm tired of dat bitch mannn&#128553;&#128553;&#128553;,1,i'm tired of dat bitch mannn128553128553128553
3550,182,3,0,0,3,2,"""@MLBNetwork: Stay tuned to @MLBNetwork for an update on the report that @Yankees 1B @teixeiramark25 will be out 8-10 weeks"" @dliming35 #bum",0,""" stay tuned to for an update on the report that 1b will be out 8-10 weeks"" bum"
3551,9779,3,0,0,3,2,Gorgeous RT@EmrgencyKittens: Calico Maine coon cat http://t.co/jalyL7h60f,0,gorgeous rt calico maine coon cat
3552,7996,3,0,0,3,2,"Another major development in the Jihadi circles: Al Maqdisi, hardcore jihadi theorist asks specifically for relief &amp; aid workers&#8217; release",0,"another major development in the jihadi circles al maqdisi, hardcore jihadi theorist asks specifically for relief amp aid workers8217 release"
3553,3167,3,0,0,3,2,@DylanKwinnn should be going to free birds anyways,0,should be going to free birds anyways
3554,20693,3,0,3,0,1,RT @tupactopus: need a bad bitch who knows how 2 treat a pokemon master right,1,rt need a bad bitch who knows how 2 treat a pokemon master right
3555,2031,3,0,0,3,2,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733;/ http://t.co/dMXPLroaJ2,0,97339733973397339733 grand opening ! 97339733973397339733 top class 9733 oriental massage 9733 perfect !9733
3556,19805,3,0,0,3,2,RT @joselopez222: Aurora is more ghetto then the bellos &#128514;&#128557;,0,rt aurora is more ghetto then the bellos 128514128557
3557,6517,3,0,3,0,1,"@kannslac He said ""ready bitch okay"" Lmfaoooooooo so done !!",1,"he said ""ready bitch okay"" lmfaoooooooo so done !!"
3558,16574,3,0,0,3,2,"RT @LifeFlightGirl: When someone is murdered, the police investigate the spouse first. 

And that tells you everything you need to know abo&#8230;",0,"rt when someone is murdered, the police investigate the spouse first. and that tells you everything you need to know abo8230"
3559,23585,3,0,0,3,2,Yankees shouldn't rely on the long ball in the playoffs #Yankees #MLB,0,yankees shouldn't rely on the long ball in the playoffs yankees mlb
3560,14971,3,1,2,0,1,RT @CauseWereGuys: Marilyn Monroe was the biggest hoe of all time... bitches worship her like she got a Nobel Prize and all she did was fuc&#8230;,1,rt marilyn monroe was the biggest hoe of all time... bitches worship her like she got a nobel prize and all she did was fuc8230
3561,12407,3,0,1,2,2,"Js on my feet, that song is trash too loll",0,"js on my feet, that song is trash too loll"
3562,13970,3,0,0,3,2,One man's trash is another's Transformer &#8594; http://t.co/lpYNVqWXXx,0,one man's trash is another's transformer 8594
3563,14588,3,0,3,0,1,RT @Ay30Mayne: This next generation is being raised to be a bunch of mindless pussies with no discipline.,1,rt this next generation is being raised to be a bunch of mindless pussies with no discipline.
3564,19759,3,0,0,3,2,RT @jay_ibarra95: Your tweets remind me of the times when we did the Oreo milkshake runs @ 1am in the morning !! &#128514;&#128557;&#128557;&#128557; @Vikyfdez15,0,rt your tweets remind me of the times when we did the oreo milkshake runs 1am in the morning !! 128514128557128557128557
3565,12051,3,2,1,0,0,Im soooooo tired of this dick dyke showing up on my fb feed. Real studs dont fucc niggas. Just be bisexual.,1,im soooooo tired of this dick dyke showing up on my fb feed. real studs dont fucc niggas. just be bisexual.
3566,7700,3,1,2,0,1,About all u can expect from a nicca that can barely talk! Lmao RT @SpaceJam_Teeg: @VonshayeB dude can't spell worth shit yo lol,1,about all u can expect from a nicca that can barely talk! lmao rt dude can't spell worth shit yo lol
3567,20928,3,0,0,3,2,Real basketball players get disappointed when they throw something in the trash can and miss,0,real basketball players get disappointed when they throw something in the trash can and miss
3568,2063,6,1,5,0,1,' Broke Tf outta this niggah at 24 &#1041204;&#1041204;&#1041204; He stopped playen defense and all,1,' broke tf outta this niggah at 24 104120410412041041204 he stopped playen defense and all
3569,5716,3,3,0,0,0,@austin_farrar your a fucking queer faggot bitch,1,your a fucking queer faggot bitch
3570,5932,3,0,0,3,2,@craigcalcaterra Hes behind the plate for the game tonight here in AZ. Im looking to buy a red&amp;yellow Balkamania shirt I can tear off there.,0,hes behind the plate for the game tonight here in az. im looking to buy a redampyellow balkamania shirt i can tear off there.
3571,5673,3,0,2,1,1,"@amck73 And because it sounds like there is NO prenup, he's gonna cash in, not her. He apparently has ghetto credit. 'magine that?!",1,"and because it sounds like there is no prenup, he's gonna cash in, not her. he apparently has ghetto credit. 'magine that?!"
3572,11581,3,0,0,3,2,I'm hooked on monkey phonics.,0,i'm hooked on monkey phonics.
3573,14564,3,0,3,0,1,RT @AsapCruz: Omg seriously do bitches still love Sosa??!?,1,rt omg seriously do bitches still love sosa??!?
3574,23624,3,0,0,3,2,Yeah they do. RT @Yankees: Six complete here at The Stadium. #Yankees lead the Red Sox 3-1. #LetsGoYankees,0,yeah they do. rt six complete here at the stadium. yankees lead the red sox 3-1. letsgoyankees
3575,22335,3,0,3,0,1,"They had a steak category. 

Ran that bitch like a busto.",1,they had a steak category. ran that bitch like a busto.
3576,10522,3,0,3,0,1,I don't understand why they mad at her making a track that spoke volumes about you muthafuckas. All the hoe &amp; bitch tracks about females,1,i don't understand why they mad at her making a track that spoke volumes about you muthafuckas. all the hoe amp bitch tracks about females
3577,21947,3,0,0,3,2,The African Goshawk (Accipiter tachiro) is a species of bird of prey in the Accipitridae family. fou http://t.co/t9xi8IWocs,0,the african goshawk accipiter tachiro is a species of bird of prey in the accipitridae family. fou
3578,17956,3,0,0,3,2,RT @Talkmaster: People who would vote for Charlie Crist and Michelle Nunn are why our founders did NOT put a right to vote in our Constitut&#8230;,0,rt people who would vote for charlie crist and michelle nunn are why our founders did not put a right to vote in our constitut8230
3579,6581,3,0,3,0,1,@kieffer_Jason bitch what time,1,bitch what time
3580,3315,3,0,0,3,2,"@GWDrums @samzbikowski Oh, wait! *""can I get that photo of me playin with Creed's SIDE PROJECT by itself?"" My bad. Yeah, FOB is embarrassing",0,"oh, wait! ""can i get that photo of me playin with creed's side project by itself?"" my bad. yeah, fob is embarrassing"
3581,12769,3,0,3,0,1,Lil hoe tweets on point,1,lil hoe tweets on point
3582,16069,3,2,1,0,0,RT @JEN_JEN_2014: My old man has a white galaxy phone cuz he's a fag.,1,rt my old man has a white galaxy phone cuz he's a fag.
3583,21806,3,0,1,2,2,That 'Ouija' movie look like trash,0,that 'ouija' movie look like trash
3584,21385,3,0,0,3,2,So I'm at #tedgibson and Ted is getting his hair colored right beside me. Heeeey!,0,so i'm at tedgibson and ted is getting his hair colored right beside me. heeeey!
3585,23583,3,0,0,3,2,Yankees season over tho. So yeah.,0,yankees season over tho. so yeah.
3586,14067,3,0,0,3,2,Oscar Taveras went yardie in his 2nd career MLB at bat. What a stud.,0,oscar taveras went yardie in his 2nd career mlb at bat. what a stud.
3587,22372,3,0,0,3,2,Thinking bout those oysters at the gator bait tho&#128533;,0,thinking bout those oysters at the gator bait tho128533
3588,23536,3,0,3,0,1,Y'all wake tf up. Y'all are pussies it's summer time turn tf up!,1,y'all wake tf up. y'all are pussies it's summer time turn tf up!
3589,13269,3,0,3,0,1,My alarm clock should be $$$ callin lol wake yo ass up and get this money bitch !,1,my alarm clock should be callin lol wake yo ass up and get this money bitch !
3590,23810,3,1,2,0,1,You guys are all faggots.,1,you guys are all faggots.
3591,23371,3,0,3,0,1,Why is my phone being a fucking bitch,1,why is my phone being a fucking bitch
3592,9547,6,1,5,0,1,Fuck this fuckin bitch and her stupid analysis bullshit,1,fuck this fuckin bitch and her stupid analysis bullshit
3593,16504,3,0,1,2,2,RT @LakersTV: VIDEO: @kobebryant on talking trash while facing @NickSwagyPYoung during today&#8217;s scrimmage &#8211; http://t.co/3njZFytc1R http://t.&#8230;,0,rt video on talking trash while facing during today8217s scrimmage 8211
3594,15537,3,0,2,1,1,"RT @Felonious_munk: ""you don't want to get treated like a ho, stop dressing like one"" ""if you want to stop getting treated like a thug.....&#8230;",1,"rt ""you don't want to get treated like a ho, stop dressing like one"" ""if you want to stop getting treated like a thug.....8230"
3595,12301,3,0,3,0,1,Its a million bad bitches in this world and you stucc on stupid,1,its a million bad bitches in this world and you stucc on stupid
3596,10498,3,0,1,2,2,I don't know what you been told but I love them project hoes,0,i don't know what you been told but i love them project hoes
3597,24996,3,0,2,1,1,thank god FOB didnt come back doing some shitty arena tour. #iwaited5yearsforfobandiallgotwasthisshittyarena SYKEEEE,1,thank god fob didnt come back doing some shitty arena tour. iwaited5yearsforfobandiallgotwasthisshittyarena sykeeee
3598,8377,3,0,2,1,1,Bout to smoke a 3.5 n dis bitch .. #Pollution,1,bout to smoke a 3.5 n dis bitch .. pollution
3599,7475,3,0,0,3,2,@walterthecat121 @GalliumRBLX how is it being colored blind?,0,how is it being colored blind?
3600,13690,3,2,1,0,0,Niggas/bitches cheat cause mf's always think they gettin played,1,niggasbitches cheat cause mf's always think they gettin played
3601,10154,3,1,2,0,1,Honestly it's enough bad bitches in the universe for everyone (not including dykes),1,honestly it's enough bad bitches in the universe for everyone not including dykes
3602,2858,3,0,0,3,2,@CatholicMomVA @Neal_Dewing that would cripple our military :),0,that would cripple our military
3603,5223,3,0,0,3,2,@UdrewhendersonU Nope. Super chocolatey yummy brownies.,0,nope. super chocolatey yummy brownies.
3604,5621,3,0,1,2,2,@abdullah_omar comes from a guy whose sole qualification to be CM is being the lucky sperm :-),0,comes from a guy whose sole qualification to be cm is being the lucky sperm -
3605,8279,3,0,3,0,1,"Bitch you frooooontin, bitch you frooooontin. Lol",1,"bitch you frooooontin, bitch you frooooontin. lol"
3606,9107,3,0,3,0,1,Drop dead gorgeous a bitch ain't dying for a nigga,1,drop dead gorgeous a bitch ain't dying for a nigga
3607,577,3,0,0,3,2,"""They have to. That division is trash @NoMeek_JustMilz: Saints gon win the NFC South...watch""",0,"""they have to. that division is trash saints gon win the nfc south...watch"""
3608,2025,3,0,0,3,2,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733; http://t.co/2POFGc7ohC,0,97339733973397339733 grand opening ! 97339733973397339733 top class 9733 oriental massage 9733 perfect !9733
3609,12141,3,0,3,0,1,Ion trust no bitch!,1,ion trust no bitch!
3610,7933,6,1,5,0,1,"And I lick it after you clean it , eat pussy like a dyke but I fuck like a demon &#128545;&#128166;",1,"and i lick it after you clean it , eat pussy like a dyke but i fuck like a demon 128545128166"
3611,24453,3,0,3,0,1,http://t.co/bPU86qzYFt Cassie Laine &#8211; Brunette slips off her lingerie and massages her wet pussy with&#160;oil http://t.co/rMqKLh1AeZ,1,cassie laine 8211 brunette slips off her lingerie and massages her wet pussy with160oil
3612,5443,3,0,3,0,1,@_BeautifulKeezy lmfao bitch was I talking to you &#128514;&#128514;,1,lmfao bitch was i talking to you 128514128514
3613,18894,3,0,3,0,1,RT @_posterboi: And y'all niggas jus give up the pussy.. I wonder how y'all feel reading the TL... Nervous AF huh? Thinkin y'all bout to ge&#8230;,1,rt and y'all niggas jus give up the pussy.. i wonder how y'all feel reading the tl... nervous af huh? thinkin y'all bout to ge8230
3614,8532,3,0,0,3,2,Can Charlie Crist pull one over on Rick Scott? Well he did pull one over on #floridaprimary dems tonite. #TPOT #Election2014,0,can charlie crist pull one over on rick scott? well he did pull one over on floridaprimary dems tonite. tpot election2014
3615,23723,3,0,3,0,1,You always find something to bitch about.,1,you always find something to bitch about.
3616,17088,3,0,3,0,1,RT @NotYourRealPapa: #ThingsILikeToDo serenading your bitch,1,rt thingsiliketodo serenading your bitch
3617,16072,3,0,0,3,2,RT @JFish13: Where has this been all year? But still #FireCashman #Yankees,0,rt where has this been all year? but still firecashman yankees
3618,15899,6,0,0,6,2,"RT @HowardRoper: If you don't like my tweets with my belief in Jesus Christ, please respect it, but don't mock it or make negative remarks&#8230;",0,"rt if you don't like my tweets with my belief in jesus christ, please respect it, but don't mock it or make negative remarks8230"
3619,5183,3,0,1,2,2,"@TreyDoe_: @HallDerik @20ToLife_ once fag."" You got pressed to the ground? ..hang up your cleats n never put them back on or think about it",0,"once fag."" you got pressed to the ground? ..hang up your cleats n never put them back on or think about it"
3620,2027,3,0,0,3,2,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733; http://t.co/K2iBFLgs4Z,0,97339733973397339733 grand opening ! 97339733973397339733 top class 9733 oriental massage 9733 perfect !9733
3621,10974,3,0,2,1,1,I lost something more important than myself last year so EXCUSE ME for being a little selfish bitch &#9996;&#65039;&#128530;,1,i lost something more important than myself last year so excuse me for being a little selfish bitch 999665039128530
3622,16784,3,0,1,2,2,RT @McNarstle: @CzickenShack I go on Drudge Report every day now hoping to see a story about your tranny army,0,rt i go on drudge report every day now hoping to see a story about your tranny army
3623,9938,3,0,1,2,2,Harlem World trash? Interesting.,0,harlem world trash? interesting.
3624,7087,3,0,3,0,1,@ratedtfxrtaylor text me queer bait,1,text me queer bait
3625,7211,3,0,2,1,1,@shaelynspacyyy they trash though?,1,they trash though?
3626,1376,3,0,0,3,2,"&#8220;@JuniorMaye8: A lot of them are though. Attitudes be pure trash&#8221;

#TeamWhiteGirls 
#SwirlTheWorld",0,8220 a lot of them are though. attitudes be pure trash8221 teamwhitegirls swirltheworld
3627,16070,3,0,3,0,1,"RT @JEN_JEN_2014: My pussy is totes adorbs when she jumps on my bed with litter stuck to her.

The cat is fucking annoying when she does it.",1,rt my pussy is totes adorbs when she jumps on my bed with litter stuck to her. the cat is fucking annoying when she does it.
3628,7804,3,1,2,0,1,All it take is for one bitch to open her mouth and niggas start fuckin up.,1,all it take is for one bitch to open her mouth and niggas start fuckin up.
3629,9128,3,0,3,0,1,"Dudes stay trying to hit on someone elses bitch, knowing they already taken.",1,"dudes stay trying to hit on someone elses bitch, knowing they already taken."
3630,13922,3,0,2,1,1,"Old hoe lol @TheShugAvery RT @moyizzy: My juice is gone, I'm just an old bitty now",1,"old hoe lol rt my juice is gone, i'm just an old bitty now"
3631,9166,3,0,0,3,2,Early morning beer as a reward for waking up and taking the trash out,0,early morning beer as a reward for waking up and taking the trash out
3632,12545,3,0,1,2,2,Kill la kill was trash,0,kill la kill was trash
3633,17438,3,0,0,3,2,RT @RayIopez: When you're approaching your high score in flappy bird and die one pipe away http://t.co/bI1RQ6A1ur,0,rt when you're approaching your high score in flappy bird and die one pipe away
3634,15528,3,0,3,0,1,"RT @FavaloroGfavs: @wenh08 bitch, ya betta! Haha I care for too love!",1,"rt bitch, ya betta! haha i care for too love!"
3635,25159,3,0,3,0,1,we don't pay hoes... we don't save hoes,1,we don't pay hoes... we don't save hoes
3636,4992,3,0,3,0,1,@TasteMyGayness lol imma look at a bitch ass if I wanna!!!,1,lol imma look at a bitch ass if i wanna!!!
3637,22617,3,1,2,0,1,This subway worker is being a major bitch to a soldier. come on show some respect,1,this subway worker is being a major bitch to a soldier. come on show some respect
3638,14727,3,0,3,0,1,RT @Bigboybeezy: &#8220;@IgnoreAllLaws: Pick one http://t.co/TBWonqMnJV&#8221; the girl behind the bar who ain't being a hoe,1,rt 8220 pick one the girl behind the bar who ain't being a hoe
3639,1414,3,0,3,0,1,&#8220;@LilReese300: No yu can't get no money yu silly hoe...&#8221;,1,8220 no yu can't get no money yu silly hoe...8221
3640,4525,3,0,1,2,2,@Paulyy2 nah some honkey lookin dude at chr,0,nah some honkey lookin dude at chr
3641,6281,3,2,1,0,0,@hunterbuch66 @kieffer_jason @sbsylvester yo fat ugly ass couldn't even pull the ugly bitch in the school,1,yo fat ugly ass couldn't even pull the ugly bitch in the school
3642,17810,3,0,3,0,1,RT @SteadmanTerri: @wheeler_kashhh tf bitch!!??? Lol,1,rt tf bitch!!??? lol
3643,736,3,0,0,3,2,"#IU should make me an honorary student, id be way cooler than the other international students. i have my own football card! #hoosiers",0,"iu should make me an honorary student, id be way cooler than the other international students. i have my own football card! hoosiers"
3644,15310,3,0,0,3,2,"RT @Dceni33: Not the ""farewell tour's"" fault everyone but three players underachieved for the Yankees this year.",0,"rt not the ""farewell tour's"" fault everyone but three players underachieved for the yankees this year."
3645,20068,3,0,0,3,2,"RT @marksidaway: Last time #xfactor auditions came to Dublin, I auditioned @MaryByrneMusic and @NiallOfficial. And a man in a blue monkey s&#8230;",0,"rt last time xfactor auditions came to dublin, i auditioned and . and a man in a blue monkey s8230"
3646,21804,3,1,2,0,1,Thanksgiving with some #fam #Shaylay ignore the chink eyes http://t.co/uyVc2QDG,1,thanksgiving with some fam shaylay ignore the chink eyes
3647,24324,3,0,3,0,1,foreign bad bitch n she said her name trinaaa trap house look like it got hit by hurricane katrinaaaa,1,foreign bad bitch n she said her name trinaaa trap house look like it got hit by hurricane katrinaaaa
3648,44,3,0,3,0,1,""" post a picture of that pussy get 200 likes """,1,""" post a picture of that pussy get 200 likes """
3649,18439,3,0,3,0,1,RT @WayneL_Jr: LMAOOOOOOO RT @Take_My_Advicee: What dum bitch made this http://t.co/siuxrh5Sms,1,rt lmaooooooo rt what dum bitch made this
3650,21208,6,1,1,4,2,She sounded like a bird crowing,0,she sounded like a bird crowing
3651,21551,3,0,3,0,1,Son why is our mail lady so ghetto &#128529;,1,son why is our mail lady so ghetto 128529
3652,10367,3,0,3,0,1,I can fuck yo bitch and you can't,1,i can fuck yo bitch and you can't
3653,5360,3,0,0,3,2,@Yankees isn't that kind of saying the #Braves won't make it to the World Series? LOL,0,isn't that kind of saying the braves won't make it to the world series? lol
3654,3500,3,2,1,0,0,@HuffingtonPost y don't that bitch just shoot herself? so sick of all those whores!,1,y don't that bitch just shoot herself? so sick of all those whores!
